zone_id,SD,ZONE,COUNTY,AGREMPN,FPSEMPN,HEREMPN,RETEMPN,TOTEMP,MWTEMPN,OTHEMPN,HHINCQ1,HHINCQ2,HHINCQ3,HHINCQ4,SHPOP62P,TOTHH,GQPOP,MFDU,SFDU,CIACRE_UNWEIGHTED,RESACRE_UNWEIGHTED,CIACRE,RESACRE,TOTACRE,HHPOP,TOTPOP,EMPRES,AGE0004,AGE0519,AGE2044,AGE4564,AGE65P
51,2,51,1,2.0,159.0,187.0,29.0,495,9.0,109.0,501.0,647.0,474.0,651.0,0.178,2273.0,12,2035.0,243.0,18.7828977538,48.8377220918,15.0,46.0,107.0,3822,3834,2541,172.0,122.0,1983.0,837.0,720.0
52,2,52,1,7.0,549.0,338.0,13.0,1881,200.0,774.0,132.0,220.0,200.0,392.0,0.022,944.0,11,842.0,110.0,0.0,1507.42949434,280.0,57.0,1491.0,2779,2790,1651,226.0,326.0,1879.0,323.0,36.0
53,2,53,1,26.0,520.0,2336.0,74.0,5590,44.0,2590.0,16.0,20.0,6.0,8.0,0.043,50.0,148,50.0,0.0,1026.53839522,0.164392683082,13.0,5.0,1097.0,65,213,70,2.0,5.0,147.0,56.0,3.0
54,2,54,1,1.0,125.0,367.0,203.0,792,14.0,82.0,716.0,778.0,673.0,715.0,0.225,2882.0,92,1628.0,1265.0,9.18323893722,104.504908879,4.0,105.0,257.0,6911,7003,3877,252.0,733.0,2395.0,1985.0,1638.0
55,2,55,1,3.0,59.0,72.0,55.0,624,4.0,431.0,422.0,511.0,344.0,342.0,0.215,1619.0,0,811.0,820.0,0.971661668212,59.1287569376,1.0,58.0,97.0,3845,3845,1969,171.0,407.0,1275.0,1141.0,851.0
56,2,56,1,0.0,68.0,338.0,40.0,766,11.0,309.0,27.0,14.0,14.0,13.0,0.452,68.0,225,53.0,15.0,255.949248569,2.04015354754,157.0,2.0,250.0,143,368,239,5.0,19.0,69.0,99.0,176.0
57,2,57,1,5.0,87.0,176.0,17.0,343,8.0,50.0,200.0,289.0,199.0,313.0,0.235,1001.0,0,271.0,737.0,7.98907065824,83.5119936242,3.0,80.0,137.0,2579,2579,1583,188.0,356.0,576.0,839.0,620.0
58,2,58,1,0.0,75.0,323.0,180.0,721,22.0,121.0,748.0,759.0,548.0,507.0,0.206,2562.0,35,2233.0,343.0,8.96665389266,58.9890481206,11.0,54.0,104.0,5841,5876,3234,207.0,662.0,2164.0,1589.0,1254.0
59,2,59,1,0.0,126.0,420.0,38.0,793,14.0,195.0,770.0,1056.0,718.0,802.0,0.225,3346.0,90,1907.0,1479.0,20.0581395107,117.386446285,21.0,110.0,200.0,8209,8299,4511,314.0,908.0,2794.0,2339.0,1944.0
60,2,60,1,3.0,27.0,73.0,9.0,152,11.0,29.0,404.0,487.0,371.0,389.0,0.222,1651.0,1,945.0,722.0,3.14177835944,56.0699978368,2.0,55.0,87.0,4112,4113,2296,175.0,435.0,1469.0,1073.0,961.0
61,2,61,1,0.0,66.0,255.0,58.0,830,7.0,444.0,565.0,635.0,415.0,389.0,0.228,2004.0,3,1556.0,463.0,2.11498757073,57.1440327883,4.0,54.0,90.0,4703,4706,2515,187.0,510.0,1685.0,1188.0,1136.0
62,2,62,1,1.0,202.0,534.0,169.0,1273,46.0,321.0,845.0,1015.0,747.0,766.0,0.195,3373.0,8,2896.0,507.0,9.61477118366,89.716256884,11.0,80.0,158.0,7654,7662,4304,350.0,796.0,2859.0,2127.0,1530.0
63,2,63,1,0.0,148.0,305.0,82.0,662,22.0,105.0,525.0,649.0,572.0,577.0,0.209,2323.0,8,1603.0,735.0,4.80870896051,75.9460072673,5.0,71.0,129.0,5555,5563,3087,253.0,580.0,1987.0,1542.0,1201.0
64,2,64,1,0.0,187.0,271.0,135.0,1179,32.0,554.0,761.0,886.0,612.0,686.0,0.199,2945.0,12,2273.0,707.0,6.63358521072,85.2460184039,6.0,80.0,146.0,7048,7060,3832,282.0,797.0,2696.0,1818.0,1467.0
65,2,65,1,0.0,295.0,578.0,218.0,1447,51.0,305.0,643.0,769.0,542.0,583.0,0.179,2537.0,31,2178.0,381.0,24.5611620572,63.128210681,14.0,56.0,136.0,5642,5673,3264,292.0,543.0,2314.0,1485.0,1039.0
66,2,66,1,0.0,202.0,718.0,245.0,1444,91.0,188.0,535.0,579.0,436.0,460.0,0.192,2010.0,97,1689.0,333.0,11.1770619008,56.8692644778,15.0,49.0,105.0,4377,4474,2509,179.0,452.0,1807.0,1144.0,892.0
67,2,67,1,0.0,90.0,112.0,57.0,357,16.0,82.0,548.0,691.0,509.0,527.0,0.174,2275.0,11,1791.0,499.0,5.11890363424,56.3756375994,7.0736397593,53.0,96.0,5344,5355,3058,220.0,568.0,2236.0,1376.0,955.0
68,2,68,1,0.0,66.0,261.0,38.0,464,18.0,81.0,372.0,376.0,277.0,375.0,0.164,1400.0,13,1133.0,267.0,8.60581084163,36.6586165033,4.0,34.0,72.0,3030,3043,1859,103.0,227.0,1476.0,722.0,515.0
69,2,69,1,2.0,744.0,4801.0,461.0,6998,77.0,913.0,595.0,736.0,636.0,810.0,0.134,2777.0,2855,2115.0,686.0,43.5615366707,95.7385349108,46.0,97.0641168391,208.0,5920,8775,4604,241.0,1518.0,4245.0,1525.0,1246.0
70,2,70,1,3.0,934.0,2004.0,491.0,5121,175.0,1514.0,756.0,908.0,669.0,712.0,0.186,3045.0,11,2585.0,480.0,28.9962394272,90.5636253621,29.0,82.0,182.0,6096,6107,3923,273.0,451.0,2720.0,1474.0,1189.0
71,2,71,1,15.0,400.0,1421.0,178.0,2504,44.0,446.0,492.0,497.0,404.0,699.0,0.208,2092.0,302,1498.0,592.0,7.75871611881,85.6565490136,11.0,72.0,145.0,4465,4767,3006,248.0,493.0,1618.0,1396.0,1012.0
72,2,72,1,0.0,304.0,989.0,56.0,1726,47.0,330.0,324.0,310.0,252.0,330.0,0.232,1216.0,173,1000.0,225.0,8.19431521829,29.1220470914,13.0,21.838976003,59.0,2437,2610,1733,62.0,121.0,1180.0,600.0,647.0
73,2,73,1,0.0,353.0,1048.0,150.0,2567,600.0,416.0,1065.0,574.0,463.0,556.0,0.255,2658.0,106,2420.0,249.0,6.8301934198,37.5658671429,9.0,32.0,69.0,4259,4365,2643,84.0,140.0,1897.0,1052.0,1192.0
74,2,74,1,0.0,906.0,3153.0,268.0,5018,76.0,615.0,831.0,639.0,483.0,523.0,0.397,2476.0,176,2367.0,123.0,22.7770730042,29.7242813185,24.0,17.0,84.0,4002,4178,1639,107.0,236.0,1311.0,702.0,1822.0
75,2,75,1,1.0,1579.0,1971.0,409.0,5551,152.0,1439.0,563.0,576.0,439.0,437.0,0.357,2015.0,163,2035.0,0.0,11.7574297151,13.5759409754,13.0,10.4926380746,44.0,2904,3067,1640,44.0,65.0,1129.0,638.0,1191.0
76,2,76,1,4.0,781.0,996.0,118.0,5193,70.0,3224.0,511.0,478.0,421.0,478.0,0.252,1888.0,14,1940.0,7.0,6.60224929279,13.6084263562,13.0,7.37879213579,41.0,2871,2885,1440,50.0,85.0,1186.0,801.0,763.0
77,2,77,1,0.0,310.0,821.0,96.0,1645,54.0,364.0,946.0,599.0,418.0,443.0,0.243,2406.0,101,2330.0,83.0,19.8542789089,28.8835942219,25.0,15.0,69.0,4549,4650,2234,175.0,407.0,1784.0,1066.0,1218.0
78,2,78,1,0.0,368.0,611.0,51.0,2372,31.0,1311.0,2623.0,209.0,143.0,151.0,0.309,3126.0,13,2593.0,319.0,19.0771524753,41.9396153059,9.0,22.0,91.0,6151,6164,2093,278.0,777.0,1757.0,1273.0,2079.0
79,2,79,1,1.0,919.0,2519.0,109.0,4578,58.0,972.0,847.0,593.0,458.0,525.0,0.102,2423.0,46,2449.0,48.0,10.4703007588,26.4620899497,25.3802797577,11.9938611903,68.0,3853,3899,2498,92.0,295.0,2148.0,1002.0,362.0
80,2,80,1,0.0,127.0,206.0,24.0,446,4.0,85.0,781.0,565.0,380.0,444.0,0.096,2170.0,95,1833.0,352.0,5.50491633114,33.6686745179,6.0,31.0,59.0,4522,4617,2652,190.0,475.0,2574.0,960.0,418.0
81,2,81,1,1.0,423.0,938.0,92.0,2242,57.0,731.0,1319.0,1081.0,908.0,1060.0,0.09,4368.0,276,4128.0,342.0,12.5682176122,53.5248672422,21.0,42.113085948,110.0,8040,8316,5534,232.0,544.0,4940.0,1930.0,670.0
82,2,82,1,1.0,391.0,1194.0,328.0,2775,77.0,784.0,459.0,465.0,415.0,550.0,0.123,1889.0,20,1860.0,66.0,12.2126888434,35.2502763363,15.0,29.0,76.0,3500,3520,2305,70.0,104.0,2051.0,878.0,417.0
83,2,83,1,10.0,103.0,99.0,16.0,277,6.0,43.0,496.0,697.0,536.0,591.0,0.163,2320.0,0,1806.0,526.0,19.7046997582,64.051409526,2.0,60.0,119.0,4079,4079,2762,92.0,111.0,1817.0,1440.0,619.0
84,2,84,1,1.0,205.0,448.0,105.0,1655,45.0,851.0,528.0,683.0,549.0,678.0,0.078,2438.0,103,2288.0,160.0,6.78651359605,82.6294397943,4.0,42.0,117.0,4950,5053,3464,126.0,287.0,3152.0,1150.0,338.0
85,2,85,1,0.0,276.0,534.0,293.0,1841,37.0,701.0,599.0,588.0,418.0,333.0,0.146,1938.0,258,1875.0,76.0,21.0830736629,32.0100036576,11.0,26.0,77.0,3858,4116,2556,81.0,191.0,2478.0,724.0,642.0
86,2,86,1,0.0,332.0,893.0,56.0,1541,27.0,233.0,991.0,895.0,674.0,812.0,0.115,3372.0,194,3262.0,136.0,19.0268823117,61.0132045046,16.377357634,51.1857263767,125.0,6986,7180,4060,280.0,803.0,3577.0,1729.0,791.0
87,2,87,1,0.0,256.0,2042.0,64.0,2649,23.0,264.0,695.0,704.0,525.0,542.0,0.166,2466.0,410,2337.0,146.0,8.48418905489,52.5588853862,14.0,43.0,93.0,5047,5457,3352,169.0,257.0,2938.0,1138.0,955.0
88,2,88,1,0.0,166.0,578.0,381.0,1302,27.0,150.0,574.0,709.0,615.0,759.0,0.064,2657.0,84,2506.0,162.0,7.73930808813,47.7350812738,11.0,40.0,85.0,5424,5508,4147,159.0,213.0,3671.0,1186.0,279.0
89,2,89,1,0.0,209.0,489.0,134.0,1125,72.0,221.0,815.0,1078.0,827.0,969.0,0.1,3689.0,128,3135.0,568.0,7.12549932858,96.1172550419,5.0,89.0,150.0,7534,7662,5453,307.0,492.0,4177.0,2003.0,683.0
90,3,90,1,3.0,400.0,2284.0,114.0,3332,58.0,473.0,593.0,671.0,432.0,455.0,0.095,2151.0,143,1927.0,230.0,9.2079033111,46.3023633852,9.0,42.0,86.0,4487,4630,3006,163.0,320.0,2665.0,1081.0,401.0
91,3,91,1,4.0,1107.0,6116.0,98.0,8319,69.0,925.0,531.0,619.0,521.0,645.0,0.174,2316.0,424,1444.0,894.0,117.782531744,102.658286894,100.0,91.0,320.0,4770,5194,2804,307.0,434.0,2200.0,1326.0,927.0
92,3,92,1,1.0,1436.0,6864.0,42.0,9794,87.0,1364.0,585.0,165.0,154.0,169.0,0.456,1073.0,1054,145.0,876.0,111.809529683,85.9302075217,75.0000000003,83.0,283.0,2328,3382,1123,91.0,262.0,574.0,810.0,1645.0
93,3,93,1,0.0,151.0,139.0,41.0,397,13.0,53.0,1033.0,1221.0,1023.0,1081.0,0.133,4358.0,1,3369.0,1012.0,12.4728825408,119.033395348,1.00000000004,109.0,227.0,7549,7550,5212,143.0,222.0,3836.0,2448.0,901.0
94,3,94,1,0.0,250.0,456.0,131.0,1003,25.0,141.0,311.0,365.0,318.0,398.0,0.134,1392.0,118,1152.0,248.0,4.80520350424,41.3610838755,5.0,36.0,68.0,2642,2760,1820,57.0,81.0,1374.0,919.0,329.0
95,3,95,1,1.0,212.0,395.0,77.0,1264,21.0,558.0,288.0,454.0,326.0,421.0,0.132,1489.0,18,897.0,608.0,3.76447130481,53.9325586242,3.0,51.0,86.0,2986,3004,1917,136.0,211.0,1337.0,961.0,359.0
96,3,96,1,0.0,79.0,75.0,22.0,226,4.0,46.0,294.0,320.0,274.0,357.0,0.123,1245.0,1,706.0,552.0,0.459228618249,48.0660200006,1.0,44.0,75.0,2664,2665,1771,136.0,203.0,1242.0,782.0,302.0
97,3,97,1,0.0,135.0,292.0,82.0,1001,28.0,464.0,340.0,463.0,394.0,534.0,0.122,1731.0,1,1322.0,448.0,4.57890065118,52.9126387386,5.0,47.0,84.0,3532,3533,2308,178.0,232.0,1723.0,999.0,401.0
98,3,98,1,2.0,243.0,272.0,117.0,750,12.0,104.0,409.0,529.0,451.0,630.0,0.122,2019.0,1,1554.0,501.0,3.95812497096,64.6771493806,5.0,60.0654283536,106.0,4228,4229,2517,188.0,287.0,2052.0,1228.0,474.0
99,3,99,1,0.0,127.0,441.0,97.0,835,38.0,132.0,484.0,596.0,463.0,567.0,0.114,2110.0,203,2125.0,18.0,5.13775520715,44.3223886957,4.0,38.0,72.0,4289,4492,2818,197.0,331.0,2415.0,1054.0,495.0
100,3,100,1,0.0,320.0,1061.0,267.0,2262,70.0,544.0,551.0,418.0,404.0,613.0,0.129,1986.0,78,1945.0,88.0,13.8149071459,35.623516538,19.0,27.0,80.0,4972,5050,2975,283.0,650.0,2390.0,1065.0,662.0
101,3,101,1,3.0,404.0,873.0,272.0,2059,91.0,416.0,927.0,591.0,607.0,830.0,0.122,2955.0,156,2795.0,229.0,11.6002653059,44.7030210468,19.0,34.5784007281,87.0,7585,7741,4477,471.0,1131.0,3671.0,1491.0,977.0
102,3,102,1,0.0,141.0,304.0,55.0,874,76.0,298.0,649.0,717.0,649.0,918.0,0.123,2933.0,53,2817.0,171.0,5.69153285349,53.1371319284,3.0,45.3053197023,81.0,5602,5655,3750,166.0,360.0,3106.0,1339.0,684.0
103,3,103,1,0.0,149.0,315.0,95.0,678,15.0,104.0,535.0,672.0,635.0,933.0,0.131,2775.0,8,2206.0,534.0,12.8583429455,74.7206299078,8.0,67.3477965133,137.0,5096,5104,3540,126.0,160.0,2722.0,1468.0,628.0
104,3,104,1,5.0,161.0,703.0,162.0,1388,26.0,331.0,390.0,459.0,450.0,619.0,0.111,1918.0,29,1914.0,59.0,12.5448434459,31.0382522082,13.0,24.7969544511,68.0,3519,3548,2458,61.0,139.0,2020.0,973.0,355.0
